64	80	55	day_protest	day_protest	1
60	192	55	day_protest	night_protest	0
48	71	55	day_concert	day_protest	0
45	188	55	day_concert	night_protest	0
45	124	55	day_concert	night_concert	0
45	112	55	day_concert	night_concert	0
44	192	55	day_concert	night_protest	0
40	192	55	day_concert	night_protest	0
40	50	55	day_concert	day_concert	1
40	43	55	day_concert	day_concert	1
39	64	55	day_concert	day_protest	0
37	178	55	day_concert	night_protest	0
37	64	55	day_concert	day_protest	0
37	43	55	day_concert	day_concert	1
35	90	55	day_concert	day_protest	0
35	71	55	day_concert	day_protest	0
35	60	55	day_concert	day_protest	0
34	147	55	day_concert	night_concert	0
34	145	55	day_concert	night_concert	0
34	125	55	day_concert	night_concert	0
34	99	55	day_concert	day_protest	0
34	85	55	day_concert	day_protest	0
33	127	55	day_concert	night_concert	0
33	85	55	day_concert	day_protest	0
31	127	55	day_concert	night_concert	0
31	85	55	day_concert	day_protest	0
25	119	55	day_concert	night_concert	0
25	108	55	day_concert	night_concert	0
25	93	55	day_concert	day_protest	0
24	196	55	day_concert	night_protest	0
24	114	55	day_concert	night_concert	0
24	100	55	day_concert	night_concert	0
24	80	55	day_concert	day_protest	0
23	64	55	day_concert	day_protest	0
22	109	55	day_concert	night_concert	0
22	38	55	day_concert	day_concert	1
20	48	55	day_concert	day_concert	1
20	46	55	day_concert	day_concert	1
20	43	55	day_concert	day_concert	1
18	39	55	day_concert	day_concert	1
18	23	55	day_concert	day_concert	1
15	45	55	day_concert	day_concert	1
15	35	55	day_concert	day_concert	1
15	22	55	day_concert	day_concert	1
13	150	55	day_concert	night_protest	0
13	64	55	day_concert	day_protest	0
11	150	55	day_concert	night_protest	0
11	40	55	day_concert	day_concert	1
